La0330,БИО,"Овлажняващ флуид мента, 30ml ","виж тук",http://zelenbio.com/product/1921/bio-ovlazhnyavasht-fluid-za-litse-s-aloe-vera-za-chuvstvitelna-i-delikatna-kozha.html,,Lavera,4021457604067,"13,00","15,60",,,"21,50",,"Био овлажняващ флуид за лице с алое вера за чувствителна и деликатна кожа",http://zelenbio.com/userfiles/productimages/product_3941.jpg,"<div class=""tab-content"" id=""product-detailed-description"">	СъставCTFA/INCI: Water (Aqua), Alcohol*, Glycine Soja (Soybean) Oil*, Glycerin, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea Butter)*, Myristyl Alcohol, Cetearyl Alcohol, Glyceryl Stearate Citrate, Simmondsia Chinensis (Jojoba) Seed Oil*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Squalane, Xanthan Gum, Bisabolol, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice*, Dipotassium Glycyrrhizate, Hydrogenated Palm Glycerides, Hydrogenated Lecithin, Olea Europaea (Olive) Fruit Oil*, Echinacea Prupurea Extract, Glycyrrhiza Glabra (Licorice) Root Extract*, Hippophae Rhamnoides Fruit Extract*, Tocopherol, Lecithin, Brassica Campestris (Rapeseed) Sterols, Lysolecithin, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Palmitate, Fragrance (Parfum)**, Linalool**, Limonene**, Geraniol**, Citronellol**, Citral** * съставки от био сертифицирани земеделски райони ** натурални етерични масла&lt;/p&gt;<br />   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
,,,,,,,,,,,,,
,,"Серия с невен за нормална и смесена кожа",,,,,,,,,,,
La4043,БИО,"Балансиращ крем с невен, 30ml ",,,,Lavera,4021457604043,"16,41","19,69",,,"27,00",
,,,,,,,,,,,,,
,,"Серия с дива роза за суха и претенциозна кожа",,,,,,,,,,,
La7203,БИО,"Ултра хидратиращ крем за суха кожа с дива роза и макадамия 50ml",,,,Lavera,4021457617203,"17,91","21,49",,,,
La4029,БИО,"Околоочен гел с дива роза, 15ml","Виж тук",http://zelenbio.com/product/2126/podhranvasht-okoloochen-gel-s-diva-roza.html,,Lavera,4021457617098,"19,59","23,51",,,"*нов баркод",,"Подхранващ околоочен гел с дива роза",http://zelenbio.com/userfiles/productimages/product_3945.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Кожата около очите е по-тънка, по-деликатна и по-чувствителна от тази на бузите, челото и брадичката и затова се нуждае от специална грижа. Този лек кремообразен гел нежно насища деликатната околоочна област с влага. Ще усетите незабавен изглаждащ и стягащ ефект веднага след нанасяне на околоочния гел.</p>  <p>  	- Тонизира деликатната зона около очите</p>  <p>  	- Намалява фините линии</p>  <p>  	Употреба: Този околоочен крем-гел се прилага преди хидратиращия крем или флуид за лице. Нанесете съвсем малко количество върху околоочната област и втрийте нежно с потупвания.</p>  <p>  	Основни съставки: - Био флуид от дива роза (Rosa Canina)* - овлажнява, стимулира и регенерира. - Био екстракт от зелен чай (Camellia Oleifera)* - стяга и тонизира кожата, с успокояващ ефект. *Съставки от сертифицирано био земеделие. Състав: Water (Aqua), Alcohol*, Tricaprylin, Glycerin, Olea Europaea (Olive) Fruit Oil*, Chondrus Crispus (Carrageenan) Extract, Butyrospermum Parkii (Shea Butter)*, Macadamia Ternifolia Seed Oil*, Squalane, Tocopheryl Acetate, Hydrogenated Palm Glycerides, Rhizobian Gum, Sodium Hyaluronate, Sambuccus Nigra Flower Extract*, Dipotassium Glycyrrhizate, Hydrogenated Lecithin, Rosa Canina Fruit Extract*, Camellia Oleifera Leaf Extract*, Tocopherol, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annus (Sunflower) Seed Oil, Lysolecithin, Brassica Campestris (Rapeseed) Sterols, Lecithin, Ascorbyl Palmitate, Xanthan Gum, Fragrance (Parfum)**, Citral**, Geraniol**, Citronellol**, Limonene**, Linalool** *Съставки от сертифицирано био земеделие. **Натурални етерични масла.</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La0357,БИО,"Интензивен липозомен крем с дива роза, 30ml","Виж тук",http://zelenbio.com/product/3037/bio-intenziven-krem-s-lipozomi-za-suha-i-zryala-kozha-s-diva-roza.html,,Lavera,4021457604012,"19,59","23,51",,,"32,40",,"Био интензивен крем с липозоми за суха и зряла кожа с дива роза ",http://zelenbio.com/userfiles/productimages/product_3949.jpg,"<div class=""tab-content"" id=""product-detailed-description"">Ingrediente: Water (Aqua), Alcohol*, Theobroma Cacao (Cocoa) Seed Butter*, Tricaprylin, Glycerin, Butyrospermum Parkii (Shea Butter)*, Simmondsia Chinensis (Jojoba) Seed Oil*, Hydrogenated Palm Glycerides, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Squalane, Rhus Verniciflua Wax, Stearic Acid, Persea Gratissima Oil*, Prunus Armeniaca Kernel Oil*, Tocopheryl Acetate, Xanthan Gum, Hydrogenated Lecithin, Rosa Canina Fruit Extract*, Sambucus Nigra Flower Extract*, Olea Europaea (Olive) Fruit Oil*, Brassica Campestris (Rapeseed) Sterols, Lecithin, Lysolecithin, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Sodium Hyaluronate, Ascorbyl Palmitate, Fragrance (Parfum)**, Citronellol**, Geraniol**, Limonene**, Linalool**, Citral**, Benzyl Benzoate**  * ingrediente din agricultura biologica     ** ingrediente din uleiuri esentiale    </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
,,,,,,,,,,,,,
,,"Anti-age Серия My Age ",,,,,,,,,,,
La0247,БИО,"Възстановявящ дневен крем с бял чай и каранджа My Age, 30ml","Виж тук",http://zelenbio.com/product/2498/bio-dneven-krem-s-byal-chay-i-maslo-ot-karandzha-myage.html,,Lavera,4021457605316,"19,60","23,52",,,"32,40",,"Био дневен крем с бял чай и масло от каранджа MyAge",http://zelenbio.com/userfiles/productimages/product_3077.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Био възстановяващ дневен крем с бял чай и масло от каранджа MyAge. Богата грижа против бръчки за видимо по-стегната кожа. Био съставките действат подхранващо, възстановяващо и овлажняващо в дълбочина през целия ден. Уникалната формула спомага възобновяването на клетките и кожата става с подобрен тонус и еластичност. Подходящ за лице, шия и деколте. Кожата е видимо възстановена : 85%</p>  <p>  	&nbsp;</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La0254,БИО,"Регенериращ нощен крем с бял чай и каранджа My Age, 30ml","виж тук",http://zelenbio.com/product/2495/bio-noshten-krem-s-byal-chay-i-maslo-ot-karandzha-myage.html,,Lavera,4021457605323,"21,50","25,80",,,"35,50",,"Био нощен крем с бял чай и масло от каранджа MyAge",http://zelenbio.com/userfiles/productimages/product_2500.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p><span lang=""bg-BG"">Био регенериращ нощен крем с бял чай и масло от каранджа MyAg</span>e. Богата грижа против бръчки за видимо по-стегната кожа. Био съставките действат регенериращо и овлажняващо в дълбочина през цялата вечер. Уникалната формула спомага възобновяването на клетките и кожата става с подобрен тонус и еластичност. Подходящ за лице, шия и деколте. Кожата е видимо възстановена на сутринта: 90%</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La0261,БИО,"Интензивен околоочен крем с бял чай и масло от каранджа My Age, 15ml","Виж тук",http://zelenbio.com/product/2500/bio-okoloochen-krem-s-byal-chay-i-maslo-ot-karandzha-myage.html,,Lavera,4021457605347,"21,50","25,80",,,"35,50",,"Био околоочен крем с бял чай и масло от каранджа MyAge",http://zelenbio.com/userfiles/productimages/product_3079.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Био интензивен околоочен крем с бял чай и масло от каранджа MyAge. Богата грижа против бръчки за видимо по-стегната кожа. Био съставките действат подхранващо, възстановяващо и овлажняващо в дълбочина през целия ден. Уникалната формула спомага възобновяването на клетките и кожата става с подобрен тонус и еластичност. Подходящ за зоната около очите. Кожата под очите е видимо изгладена : 90%</p>  <p>  	&nbsp;</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La0223,БИО,"Лифтинг серум My Age, 30ml ","Виж тук",http://zelenbio.com/product/2499/bio-lifting-serum-s-byal-chay-i-maslo-ot-karandzha-myage.html,,Lavera,4021457605354,"23,16","27,79",,,,,"Био лифтинг серум с бял чай и масло от каранджа MyAge",http://zelenbio.com/userfiles/productimages/product_3078.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Био концентриран лифтинг серум с бял чай и масло от каранджа MyAge. Богата грижа против бръчки за видимо по-стегната кожа. Био съставките действат подхранващо, възстановяващо и овлажняващо в дълбочина през целия ден. Уникалната формула спомага възобновяването на клетките и кожата става с подобрен тонус и еластичност. Подходящ за лице, шия и деколте. След употреба кожата е видимо изгладена: 95%.</p>  <p>  	&nbsp;</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
La3947,БИО,"Нежна измиваща пяна със слез и бадем My Age,100ml ","Виж тук",http://zelenbio.com/product/2497/bio-izmivashta-pyana-s-byal-chay-i-maslo-ot-karandzha-myage.html,,Lavera,4021457603947,"12,09","14,51",,,"19,90",,"Био измиваща пяна с бял чай и масло от каранджа MyAge",http://zelenbio.com/userfiles/productimages/product_3076.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Био нежно измиваща пяна с бял чай и масло от каранджа MyAge. Богата грижа против бръчки за видимо по-стегната кожа. Био съставките действат подхранващо, възстановяващо и овлажняващо в дълбочина през целия ден. Уникалната формула спомага възобновяването на клетките и кожата става с подобрен тонус и еластичност. Почиства и освежава кожата: 100%.</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
,,,,,,,,,,,,,
,,"Серия Body Spa",,,,,,,,,,,
,,"Ванилия и кокос",,,,,,,,,,,
La9415,БИО,"Душ-гел с ванилия и кокос, 150ml ","Виж тук",http://zelenbio.com/product/1851/bio-dush-gel-vanilia-i-kokos.html,,Lavera,4021457611959,"7,08","8,50",,,"12,30",,"Био душ-гел, ванилия и кокос",http://zelenbio.com/userfiles/productimages/product_1847.jpg,"<div class=""tab-content"" id=""product-detailed-description""><p>  	Този глезещ, изцяло натурален душ-гел стопля с тропически атромати на ванилия и кокос. Екстрактът от органична ванилия, кокос и какао осигуряват истинско овлажняване на стресираната кожа. Меките почистващи съставки доставят необходимото почистване на кожата без да я нараняват и дразнят. Мечтаният аромат призовава слънцето и пясъка и успокоява духа. Използвайте продукта, за да си създавате настроение за лято през цялата година!</p>  <p>  	Дертматологично изпитан.</p>   </div>",,http://zelenbio.com/userfiles/manufacturer/image_6bb1963767de6d4a0ec8040ff9718d92.jpg
